date,is_promo_period,day_of_week,new_enterpriser_count,new_bee_count,transaction_volume_online,transaction_volume_offline,sales_ep_thousand_idr,top_product_id,new_bee_count_outlier,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_mean_90,rolling_std_90,day_of_week_num,day_of_month,month,week_of_year,is_weekend,quarter,promo_lag1,promo_next1,days_since_start
2025-07-18,0,Friday,219,621,4380,2300,1383128,Skincare B,0,397.0,355.0,357.0,304.0,187.0,226.0,202.0,358.2857142857143,75.98402087657345,326.0,71.2536098950571,258.1666666666667,83.96061610940687,254.73333333333332,94.55951101605545,4,18,7,29,0,3,1.0,0.0,1294
2025-07-19,0,Saturday,251,711,6028,2991,1722267,Vitamin C,0,219.0,397.0,355.0,420.0,243.0,249.0,239.0,334.14285714285717,79.85701507784374,326.57142857142856,70.56553341040201,260.26666666666665,82.92661206455786,255.3111111111111,94.37382569483796,5,19,7,29,1,3,0.0,0.0,1295
2025-07-20,0,Sunday,192,544,5634,2868,1798430,Skincare B,0,251.0,219.0,397.0,447.0,238.0,260.0,225.0,297.7142857142857,77.93312151179053,323.2857142857143,75.87786600485414,259.93333333333334,83.18858232885678,255.9777777777778,93.7024909167041,6,20,7,29,1,3,0.0,0.0,1296
2025-07-21,0,Monday,177,502,4013,1859,1196706,Probiotic G,0,192.0,251.0,219.0,313.0,267.0,165.0,140.0,278.2857142857143,89.57066909376543,316.85714285714283,84.35260895409623,257.8666666666667,84.4865765029885,255.93333333333334,93.73939490578857,0,21,7,30,0,3,0.0,0.0,1297
2025-07-22,0,Tuesday,215,610,3904,2275,1174397,Vitamin C,0,177.0,192.0,251.0,357.0,325.0,159.0,170.0,258.0,84.72111110382532,309.0,88.55419896225234,257.53333333333336,84.64030723712744,256.6333333333333,93.1881568884677,1,22,7,30,0,3,0.0,0.0,1298
2025-07-23,0,Wednesday,179,508,3984,1882,1149956,Energy H,0,215.0,177.0,192.0,355.0,289.0,188.0,218.0,232.85714285714286,76.89046011790334,301.14285714285717,95.10306728278226,258.8333333333333,83.0575551726891,256.73333333333335,93.09893251780636,2,23,7,30,0,3,0.0,0.0,1299
2025-07-24,0,Thursday,158,449,4576,2105,1420378,Vitamin C,0,179.0,215.0,177.0,397.0,390.0,178.0,187.0,198.71428571428572,31.552677042866403,284.57142857142856,98.57813323272217,258.43333333333334,83.52768829941125,256.46666666666664,93.34943413825599,3,24,7,30,0,3,0.0,0.0,1300
2025-07-25,0,Friday,211,598,4108,2468,1254150,Probiotic G,0,158.0,179.0,215.0,219.0,304.0,187.0,226.0,197.57142857142858,30.832110657868473,277.92857142857144,100.28686875137743,258.2,83.65421439596945,255.93333333333334,93.47183677270351,4,25,7,30,0,3,0.0,0.0,1301
2025-07-26,0,Saturday,259,735,5150,2745,1491412,Probiotic G,0,211.0,158.0,179.0,251.0,420.0,243.0,249.0,198.71428571428572,33.199971313814345,266.42857142857144,91.59670323737627,260.6,82.56683812900077,256.8222222222222,93.11169778641764,5,26,7,30,1,3,0.0,0.0,1302
2025-07-27,0,Sunday,225,638,5825,2370,1682561,Vitamin C,0,259.0,211.0,158.0,192.0,447.0,238.0,260.0,203.42857142857142,34.40860911098245,250.57142857142858,75.78280126145292,260.56666666666666,82.58148883890686,257.5111111111111,92.63790139048092,6,27,7,30,1,3,0.0,0.0,1303
2025-07-28,0,Monday,147,419,3189,1671,937270,Herbal D,0,225.0,259.0,211.0,177.0,313.0,267.0,165.0,199.14285714285714,39.709060978692555,238.71428571428572,78.21118213522213,257.1666666666667,85.13441029391042,257.46666666666664,92.69052046606313,0,28,7,31,0,3,0.0,0.0,1304
2025-07-29,0,Tuesday,211,598,4132,2269,1272166,Supplement A,0,147.0,225.0,259.0,215.0,357.0,325.0,159.0,198.57142857142858,39.470905499524335,228.28571428571428,70.58811032093986,255.53333333333333,85.54721758643899,257.6333333333333,92.59218910440596,1,29,7,31,0,3,0.0,0.0,1305
2025-07-30,0,Wednesday,160,453,4073,2275,1305184,Protein E,0,211.0,147.0,225.0,179.0,355.0,289.0,188.0,195.85714285714286,41.63503561276474,214.35714285714286,62.428552568708525,255.36666666666667,85.73434644831363,256.1333333333333,93.07230486339249,2,30,7,31,0,3,0.0,0.0,1306
2025-07-31,0,Thursday,198,561,4607,1994,1240053,Supplement A,0,160.0,211.0,147.0,158.0,397.0,390.0,178.0,201.57142857142858,38.17441177393198,200.14285714285714,33.67915845572027,256.6666666666667,84.50967434247508,253.7,91.67154975076983,3,31,7,31,0,3,0.0,0.0,1307
2025-08-01,0,Friday,187,530,4278,2608,1479816,Energy H,0,198.0,160.0,211.0,211.0,219.0,304.0,187.0,198.14285714285714,38.26411970949882,197.85714285714286,33.38552690303392,256.6333333333333,84.53788513434928,251.48888888888888,90.84079720562677,4,1,8,31,0,3,0.0,0.0,1308
2025-08-02,0,Saturday,275,781,5673,2960,1608892,Skincare B,0,187.0,198.0,160.0,259.0,251.0,420.0,243.0,200.42857142857142,42.723362628493035,199.57142857142858,36.76895489344024,259.8666666666667,83.2721890625213,250.62222222222223,90.23148479848277,5,2,8,31,1,3,0.0,0.0,1309
2025-08-03,0,Sunday,227,643,4780,2460,1419959,Detox I,0,275.0,187.0,198.0,225.0,192.0,447.0,238.0,200.71428571428572,42.92130118295689,202.07142857142858,37.399021553867115,261.2,82.38069743783889,249.55555555555554,89.93319756891105,6,3,8,31,1,3,0.0,0.0,1310
2025-08-04,0,Monday,156,443,3661,1659,1064597,Energy H,0,227.0,275.0,187.0,147.0,177.0,313.0,267.0,202.0,41.142030414974286,200.57142857142858,38.873986330020415,258.3,84.54631458759604,249.38888888888889,90.0941697654063,0,4,8,32,0,3,0.0,0.0,1311
2025-08-05,0,Tuesday,209,594,3832,2036,1178955,Supplement A,0,156.0,227.0,275.0,211.0,215.0,357.0,325.0,201.71428571428572,41.07600388594413,200.14285714285714,38.73550774727705,257.3333333333333,84.95123685784739,249.82222222222222,89.80135102932269,1,5,8,32,0,3,0.0,0.0,1312
2025-08-06,0,Wednesday,159,451,3720,1914,1189621,Collagen F,0,209.0,156.0,227.0,160.0,179.0,355.0,289.0,201.57142857142858,41.24664488519904,198.71428571428572,39.9257552723268,253.73333333333332,86.79581005830921,249.24444444444444,90.22024376224746,2,6,8,32,0,3,0.0,0.0,1313
2025-08-07,0,Thursday,201,570,4862,2015,1453165,Herbal D,0,159.0,209.0,156.0,198.0,158.0,397.0,390.0,202.0,41.21892769104993,201.78571428571428,38.168006278773674,249.6,86.23568346947918,249.15555555555557,90.26427007368466,3,7,8,32,0,3,0.0,0.0,1314
2025-08-08,0,Friday,218,618,4327,2197,1381653,Skincare B,0,201.0,159.0,209.0,187.0,211.0,219.0,304.0,206.42857142857142,41.00348417251539,202.28571428571428,38.34344507500056,247.23333333333332,86.09124403126314,249.22222222222223,90.23873178467973,4,8,8,32,0,3,0.0,0.0,1315
2025-08-09,0,Saturday,278,789,5957,2471,1774861,Protein E,0,218.0,201.0,159.0,275.0,259.0,251.0,420.0,206.85714285714286,41.846658852802854,203.64285714285714,40.76500600129382,243.5,82.01881617590247,249.9,90.22307560035026,5,9,8,32,1,3,0.0,0.0,1316
2025-08-10,0,Sunday,241,684,4408,2277,1282823,Supplement A,0,278.0,218.0,201.0,227.0,225.0,192.0,447.0,208.85714285714286,43.2798204379693,204.78571428571428,41.625026812515884,241.4,81.21898877683077,250.7111111111111,89.80568842177463,6,10,8,32,1,3,0.0,1.0,1317
2025-08-11,1,Monday,259,735,7035,2248,1994508,Energy H,0,241.0,278.0,218.0,156.0,147.0,177.0,313.0,223.57142857142858,39.67306871105889,212.78571428571428,40.409782843395426,236.03333333333333,74.01001019588723,251.6,89.48326062780833,0,11,8,33,0,3,0.0,1.0,1318
2025-08-12,1,Tuesday,285,809,7642,2935,2110703,Vitamin C,0,259.0,241.0,278.0,209.0,211.0,215.0,357.0,234.42857142857142,45.054992852650734,218.07142857142858,44.763419622092904,230.63333333333333,63.20818548766931,253.0222222222222,88.97859580741978,1,12,8,33,0,3,1.0,1.0,1319
2025-08-13,1,Wednesday,384,1090,8867,2451,2125603,Probiotic G,0,285.0,259.0,241.0,159.0,160.0,179.0,355.0,266.57142857142856,60.04125565769286,234.07142857142858,59.88766957423569,233.0,67.57677625971147,254.94444444444446,89.9242329153729,2,13,8,33,0,3,1.0,1.0,1320
2025-08-14,1,Thursday,303,858,7195,2771,1925269,Probiotic G,0,384.0,285.0,259.0,201.0,198.0,158.0,397.0,281.14285714285717,53.495883241699914,241.57142857142858,61.573863443351854,231.2,64.82304826376824,255.76666666666668,90.02260015865933,3,14,8,33,0,3,1.0,1.0,1321
2025-08-15,1,Friday,381,1080,8848,3408,2460765,Herbal D,0,303.0,384.0,285.0,218.0,187.0,211.0,219.0,304.42857142857144,56.80333658878791,255.42857142857142,69.64825282000282,232.06666666666666,66.68243491682583,257.23333333333335,90.98129823877814,4,15,8,33,0,3,1.0,1.0,1322
2025-08-16,1,Saturday,425,1205,8933,3824,2619104,Probiotic G,0,381.0,303.0,384.0,278.0,275.0,259.0,251.0,325.42857142857144,70.84221232866142,266.14285714285717,83.12442679303275,233.0,69.218295369021,259.6777777777778,92.50482256214237,5,16,8,33,1,3,1.0,1.0,1323
2025-08-17,1,Sunday,335,950,9949,3441,2635488,Herbal D,0,425.0,381.0,303.0,241.0,227.0,225.0,192.0,338.85714285714283,60.29491015397817,273.85714285714283,84.21662282732255,236.86666666666667,71.60800058042655,261.8666666666667,91.92219474991045,6,17,8,33,1,3,1.0,1.0,1324
2025-08-18,1,Monday,330,937,7310,2058,1755862,Collagen F,0,335.0,425.0,381.0,259.0,156.0,147.0,177.0,349.0,49.6554797244653,286.2857142857143,78.10291885752993,239.5,73.57133531009394,263.43333333333334,91.86788877929034,0,18,8,34,0,3,1.0,1.0,1325
2025-08-19,1,Tuesday,362,1027,7890,3145,2238186,Supplement A,0,330.0,335.0,425.0,285.0,209.0,211.0,215.0,360.0,40.86563348340667,297.2142857142857,77.15536630365085,245.16666666666666,76.28353794180937,265.3222222222222,92.129955574218,1,19,8,34,0,3,1.0,1.0,1326
2025-08-20,1,Wednesday,400,1136,8377,3143,2243490,Protein E,0,362.0,330.0,335.0,384.0,159.0,160.0,179.0,362.2857142857143,42.83189732630997,314.42857142857144,70.54808974758276,252.6,80.17764758593084,267.6777777777778,92.83824615998753,2,20,8,34,0,3,1.0,1.0,1327
2025-08-21,1,Thursday,372,1054,9103,2826,2282506,Supplement A,0,400.0,362.0,330.0,303.0,201.0,198.0,158.0,372.14285714285717,33.92849624052026,326.64285714285717,63.88765035695019,257.8333333333333,82.72225374328087,269.4111111111111,93.31761571775162,3,21,8,34,0,3,1.0,0.0,1328
2025-08-22,0,Friday,210,596,4426,2025,1207122,Energy H,0,372.0,400.0,362.0,381.0,218.0,187.0,211.0,347.7142857142857,69.45193610383762,326.07142857142856,64.9608927156765,258.8666666666667,81.8930056098567,269.3222222222222,93.37093210040477,4,22,8,34,0,3,1.0,0.0,1329
2025-08-23,0,Saturday,227,644,5373,2503,1685081,Probiotic G,0,210.0,372.0,400.0,425.0,278.0,275.0,259.0,319.42857142857144,72.9608505589525,322.42857142857144,69.15836262433605,261.1666666666667,79.90730980904982,269.53333333333336,93.25212893313385,5,23,8,34,1,3,0.0,0.0,1330
2025-08-24,0,Sunday,186,528,5650,2296,1655825,Skincare B,0,227.0,210.0,372.0,335.0,241.0,227.0,225.0,298.14285714285717,87.87193061766797,318.5,75.41857555311934,260.3333333333333,80.57608669528676,269.9555555555556,92.78050830642191,6,24,8,34,1,3,0.0,0.0,1331
2025-08-25,0,Monday,168,476,3761,1593,1069329,Vitamin C,0,186.0,227.0,210.0,330.0,259.0,156.0,147.0,275.0,98.74377617517659,312.0,84.33541094025425,257.3,82.32197092241934,269.6666666666667,93.05972469092406,0,25,8,35,0,3,0.0,0.0,1332
2025-08-26,0,Tuesday,206,584,4085,2286,1203727,Protein E,0,168.0,186.0,227.0,362.0,285.0,209.0,211.0,252.71428571428572,93.28936038962202,306.35714285714283,88.80541142802676,256.6666666666667,82.65146319222681,270.23333333333335,92.5072787904471,1,26,8,35,0,3,0.0,0.0,1333
2025-08-27,0,Wednesday,207,589,4350,2160,1377271,Vitamin C,0,206.0,168.0,186.0,400.0,384.0,159.0,160.0,225.14285714285714,67.444862842247,293.7142857142857,89.49811220306307,258.6666666666667,80.60689340476871,270.5444444444444,92.24371250594223,2,27,8,35,0,3,0.0,0.0,1334
2025-08-28,0,Thursday,190,538,4235,2334,1375087,Herbal D,0,207.0,206.0,168.0,372.0,303.0,201.0,198.0,199.14285714285714,19.273717609121217,285.64285714285717,93.59783621994104,257.96666666666664,81.12463095217363,270.1111111111111,92.532222683272,3,28,8,35,0,3,0.0,0.0,1335
2025-08-29,0,Friday,195,555,4579,2018,1288079,Vitamin C,0,190.0,207.0,206.0,210.0,381.0,218.0,187.0,197.0,18.690461025167085,272.35714285714283,92.2118023005538,259.1333333333333,79.9097479416115,270.14444444444445,92.50430431662973,4,29,8,35,0,3,0.0,0.0,1336
2025-08-30,0,Saturday,214,607,5862,2488,1668828,Herbal D,0,195.0,190.0,207.0,227.0,425.0,278.0,275.0,195.14285714285714,15.603723609323035,257.2857142857143,82.0247885341123,259.6666666666667,79.5402016477256,268.65555555555557,92.31530739820448,5,30,8,35,1,3,0.0,0.0,1337
2025-08-31,0,Sunday,221,627,4798,2511,1551088,Vitamin C,0,214.0,195.0,190.0,186.0,335.0,241.0,227.0,200.14285714285714,17.658129114078985,249.14285714285714,79.3307168589981,260.8,78.70696415754125,268.0,92.44324101300636,6,31,8,35,1,3,0.0,1.0,1338
2025-09-01,1,Monday,249,706,5919,2583,1787512,Vitamin C,0,221.0,214.0,195.0,168.0,330.0,259.0,156.0,211.71428571428572,19.52531933767199,243.35714285714286,75.85776887637138,259.93333333333334,78.68835664356129,266.68888888888887,91.858298842115,0,1,9,36,0,3,0.0,1.0,1339
2025-09-02,1,Tuesday,318,903,6940,2425,1745194,Supplement A,0,249.0,221.0,214.0,206.0,362.0,285.0,209.0,227.71428571428572,44.27081162464443,240.21428571428572,71.3411938088073,262.96666666666664,79.1277811335966,266.9555555555556,91.97323879358761,1,2,9,36,0,3,1.0,1.0,1340
2025-09-03,1,Wednesday,334,949,7055,2912,2013875,Skincare B,0,318.0,249.0,221.0,207.0,400.0,384.0,159.0,245.85714285714286,58.199165433388025,235.5,61.46762750236171,268.9,77.48697332121502,266.14444444444445,91.04148469286496,2,3,9,36,0,3,1.0,1.0,1341
2025-09-04,1,Thursday,313,889,7026,2782,1848004,Protein E,0,334.0,318.0,249.0,190.0,372.0,303.0,201.0,263.42857142857144,57.08139551802973,231.28571428571428,52.800682646268335,272.3666666666667,77.03983892512447,265.5444444444444,90.54592988217212,3,4,9,36,0,3,1.0,1.0,1342
2025-09-05,1,Friday,329,932,7852,2906,2017111,Probiotic G,0,313.0,334.0,318.0,195.0,210.0,381.0,218.0,282.57142857142856,52.60182868448998,239.78571428571428,58.3928058943878,278.03333333333336,74.6280354703301,263.8222222222222,87.77583524771053,4,5,9,36,0,3,1.0,1.0,1343
2025-09-06,1,Saturday,408,1158,10559,3511,2885866,Herbal D,0,329.0,313.0,334.0,214.0,227.0,425.0,278.0,310.2857142857143,60.90351463781201,252.71428571428572,73.44221021836242,284.93333333333334,76.79795854566406,263.4888888888889,87.16176932841277,5,6,9,36,1,3,1.0,1.0,1344
2025-09-07,1,Sunday,372,1054,10817,3648,2757256,Supplement A,0,408.0,329.0,313.0,221.0,186.0,335.0,241.0,331.85714285714283,49.724000145566556,266.0,77.17412878579242,290.06666666666666,77.31482140699369,264.0,87.66586206036264,6,7,9,36,1,3,1.0,1.0,1345
2025-09-08,1,Monday,311,882,6884,2567,1778582,Vitamin C,0,372.0,408.0,329.0,249.0,168.0,330.0,259.0,340.7142857142857,36.1833952972661,276.2142857142857,72.52922866671717,291.1666666666667,77.37195577358641,262.7888888888889,86.22761809505744,0,8,9,37,0,3,1.0,1.0,1346
2025-09-09,1,Tuesday,283,803,7120,2509,1919190,Protein E,0,311.0,372.0,408.0,318.0,206.0,362.0,285.0,335.7142857142857,41.823893831615116,281.7142857142857,69.65787665598003,292.56666666666666,76.81086638882694,261.47777777777776,84.9907103684799,1,9,9,37,0,3,1.0,1.0,1347
2025-09-10,1,Wednesday,390,1106,9172,2869,2403403,Herbal D,0,283.0,311.0,372.0,334.0,207.0,400.0,384.0,343.7142857142857,46.53211896355272,294.7857142857143,71.69934939242249,296.93333333333334,78.54097693224338,261.8888888888889,85.52618948976513,2,10,9,37,0,3,1.0,1.0,1348
2025-09-11,1,Thursday,403,1144,7713,2929,2189153,Skincare B,0,390.0,283.0,311.0,313.0,190.0,372.0,303.0,356.57142857142856,48.999514088943,310.0,70.33983443037316,300.8666666666667,80.84371185890934,261.6222222222222,85.04163920986373,3,11,9,37,0,3,1.0,0.0,1349
2025-09-12,0,Friday,187,530,4171,2007,1163671,Supplement A,0,403.0,390.0,283.0,329.0,195.0,210.0,381.0,336.2857142857143,81.15769482046386,309.42857142857144,71.37087779901685,294.3,81.85274835821353,258.4,82.23709215337506,4,12,9,37,0,3,1.0,0.0,1350
2025-09-13,0,Saturday,279,791,6172,2543,1781857,Herbal D,0,187.0,403.0,390.0,408.0,214.0,227.0,425.0,317.85714285714283,76.68208954601428,314.07142857142856,66.64309564990364,293.5,81.8820640543033,256.47777777777776,79.64192726997452,5,13,9,37,1,3,0.0,0.0,1351
2025-09-14,0,Sunday,215,609,5332,2792,1549469,Skincare B,0,279.0,187.0,403.0,372.0,221.0,186.0,335.0,295.42857142857144,81.0429045688298,313.64285714285717,67.30368276911541,287.96666666666664,81.37248680724541,256.93333333333334,79.28129410841893,6,14,9,37,1,3,0.0,0.0,1352
2025-09-15,0,Monday,152,433,3587,1548,975563,Supplement A,0,215.0,279.0,187.0,311.0,249.0,168.0,330.0,272.7142857142857,96.71731021507031,306.7142857142857,78.5272403216073,278.8666666666667,80.78226731556627,256.27777777777777,79.90683167173651,0,15,9,38,0,3,0.0,0.0,1353
2025-09-16,0,Tuesday,200,567,4963,2159,1501274,Herbal D,0,152.0,215.0,279.0,283.0,318.0,206.0,362.0,260.85714285714283,100.26868665645104,298.2857142857143,83.40395542310783,274.3666666666667,81.30592858450383,256.46666666666664,79.75160876824742,1,16,9,38,0,3,0.0,0.0,1354
2025-09-17,0,Wednesday,166,472,4448,2397,1276781,Supplement A,0,200.0,152.0,215.0,390.0,334.0,207.0,400.0,228.85714285714286,87.05827276682476,286.2857142857143,89.71701542707946,268.9,82.93343820446447,256.22222222222223,79.99715974983083,2,17,9,38,0,3,0.0,0.0,1355
2025-09-18,0,Thursday,195,554,4637,2493,1500569,Protein E,0,166.0,200.0,152.0,403.0,313.0,190.0,372.0,199.14285714285714,41.05861083633369,277.85714285714283,92.51349767870197,263.3333333333333,82.06907659608014,256.14444444444445,80.05385281678508,3,18,9,38,0,3,0.0,0.0,1356
2025-09-19,0,Friday,208,591,4785,2206,1395577,Vitamin C,0,195.0,166.0,200.0,187.0,329.0,195.0,210.0,202.14285714285714,40.789821326030605,269.2142857142857,93.01875623221878,256.93333333333334,78.45048222235143,255.8,80.19501511589236,4,19,9,38,0,3,0.0,0.0,1357
2025-09-20,0,Saturday,247,700,5769,2941,1824750,Vitamin C,0,208.0,195.0,166.0,279.0,408.0,214.0,227.0,197.57142857142858,31.46880541561257,257.7142857142857,84.06172509753493,252.76666666666668,75.388045944064,256.0444444444444,80.13358385174001,5,20,9,38,1,3,0.0,0.0,1358
2025-09-21,0,Sunday,237,673,5191,2513,1498239,Supplement A,0,247.0,208.0,195.0,215.0,372.0,221.0,186.0,200.71428571428572,34.45632155698097,248.07142857142858,77.42436933571275,253.66666666666666,75.0201505497402,257.1222222222222,79.20217733044117,6,21,9,38,1,3,0.0,0.0,1359
2025-09-22,0,Monday,177,502,3531,1796,1064567,Energy H,0,237.0,247.0,208.0,152.0,311.0,249.0,168.0,204.28571428571428,29.50544743892911,238.5,77.32921629182314,252.0,76.17946143697476,257.2,79.11905408371062,0,22,9,39,0,3,0.0,0.0,1360
2025-09-23,0,Tuesday,176,500,4623,1868,1256919,Supplement A,0,177.0,237.0,247.0,200.0,283.0,318.0,206.0,200.85714285714286,31.418829659025068,230.85714285714286,77.87846265210175,251.66666666666666,76.49941777255673,256.73333333333335,79.47592385062356,1,23,9,39,0,3,0.0,0.0,1361
2025-09-24,0,Wednesday,176,500,4015,1999,1276604,Skincare B,0,176.0,177.0,237.0,166.0,390.0,334.0,207.0,202.28571428571428,29.75295103410875,215.57142857142858,64.0056659579846,251.93333333333334,76.21111030114488,256.6111111111111,79.5927406836709,2,24,9,39,0,3,0.0,0.0,1362
2025-09-25,0,Thursday,194,549,4816,2286,1341814,Skincare B,0,176.0,176.0,177.0,195.0,403.0,313.0,190.0,202.14285714285714,29.79613269888395,200.64285714285714,34.49996018471706,251.53333333333333,76.49148401251423,256.25555555555553,79.80222197226318,3,25,9,39,0,3,0.0,0.0,1363
2025-09-26,0,Friday,217,616,5368,2594,1633748,Protein E,0,194.0,176.0,176.0,208.0,187.0,329.0,195.0,203.42857142857142,30.28122158949932,202.78571428571428,34.51906623977172,251.86666666666667,76.31230448683812,255.9,79.90613172742408,4,26,9,39,0,3,0.0,0.0,1364
2025-09-27,0,Saturday,265,751,6096,3085,1869759,Skincare B,0,217.0,194.0,176.0,247.0,279.0,408.0,214.0,206.0,34.99523777125465,201.78571428571428,32.27091706028664,254.36666666666667,75.43916632686162,255.95555555555555,79.91075234019219,5,27,9,39,1,3,0.0,0.0,1365
2025-09-28,0,Sunday,240,682,5415,2291,1471726,Herbal D,0,265.0,217.0,194.0,237.0,215.0,372.0,221.0,206.42857142857142,35.4535242388167,203.57142857142858,33.7176381272315,255.86666666666667,74.66141196616594,256.7888888888889,79.34061040492266,6,28,9,39,1,3,0.0,0.0,1366
2025-09-29,0,Monday,133,377,3537,2083,1090895,Supplement A,0,240.0,265.0,217.0,177.0,152.0,311.0,249.0,200.14285714285714,44.32993184229853,202.21428571428572,36.24102768840724,253.16666666666666,77.63312629831748,256.5,79.74696641055003,0,29,9,40,0,3,0.0,0.0,1367
2025-09-30,0,Tuesday,156,444,3740,2436,1208713,Supplement A,0,133.0,240.0,265.0,176.0,200.0,283.0,318.0,197.28571428571428,46.72513344269942,199.07142857142858,38.29734733877296,251.0,79.44766223421993,256.14444444444445,80.12624324420473,1,30,9,40,0,3,0.0,0.0,1368
2025-10-01,0,Wednesday,209,593,4891,1880,1265567,Vitamin C,0,156.0,133.0,240.0,176.0,166.0,390.0,334.0,202.0,45.87664620116257,202.14285714285714,37.14805542660119,249.66666666666666,79.81717615397918,256.4888888888889,79.85270772701344,2,1,10,40,0,4,0.0,0.0,1369
2025-10-02,0,Thursday,195,553,3877,2006,1133858,Skincare B,0,209.0,156.0,133.0,194.0,195.0,403.0,313.0,202.14285714285714,45.84913147642859,202.14285714285714,37.14805542660119,245.56666666666666,79.3437233609663,256.5777777777778,79.77890484286928,3,2,10,40,0,4,0.0,0.0,1370
2025-10-03,0,Friday,192,544,4083,2631,1295968,Supplement A,0,195.0,209.0,156.0,217.0,208.0,187.0,329.0,198.57142857142858,45.47107924405382,201.0,37.20008271289144,240.83333333333334,78.11224608539744,256.0111111111111,80.05707155908671,4,3,10,40,0,4,0.0,0.0,1371
2025-10-04,0,Saturday,256,726,5629,2944,1767685,Energy H,0,192.0,195.0,209.0,265.0,247.0,279.0,408.0,197.28571428571428,43.357868512009844,201.64285714285714,38.12248910845129,238.93333333333334,76.98138303079047,256.2111111111111,80.03405096181439,5,4,10,40,1,4,0.0,0.0,1372
2025-10-05,0,Sunday,216,613,5100,2848,1496830,Supplement A,0,256.0,192.0,195.0,240.0,237.0,215.0,372.0,193.85714285714286,40.255138684100444,200.14285714285714,37.02152625964002,235.16666666666666,75.16560261244433,255.64444444444445,80.13728545034958,6,5,10,40,1,4,0.0,1.0,1373
2025-10-06,1,Monday,299,849,7294,2638,2082822,Supplement A,0,216.0,256.0,192.0,133.0,177.0,152.0,311.0,217.57142857142858,46.793365423092176,208.85714285714286,44.71423305126078,231.53333333333333,68.8960903416715,255.35555555555555,79.93105331093638,0,6,10,41,0,4,0.0,1.0,1374
2025-10-07,1,Tuesday,298,844,8420,3115,2449221,Supplement A,0,299.0,216.0,256.0,156.0,176.0,200.0,283.0,237.85714285714286,46.43069592208944,217.57142857142858,49.45505229804168,229.06666666666666,64.90254409408774,255.45555555555555,79.97923341579222,1,7,10,41,0,4,1.0,1.0,1375
2025-10-08,1,Wednesday,321,910,7964,2809,2229758,Supplement A,0,298.0,299.0,216.0,209.0,176.0,166.0,390.0,253.85714285714286,53.57682512501291,227.92857142857142,54.95657626458487,229.4,65.36191024094059,254.6888888888889,78.99973608894112,2,8,10,41,0,4,1.0,1.0,1376
2025-10-09,1,Thursday,365,1036,7706,2500,2147932,Vitamin C,0,321.0,298.0,299.0,195.0,194.0,195.0,403.0,278.14285714285717,60.52941040361759,240.14285714285714,64.93293243251527,232.13333333333333,69.27791773038084,255.36666666666667,79.68624569402795,3,9,10,41,0,4,1.0,1.0,1377
2025-10-10,1,Friday,364,1031,9467,2799,2566959,Skincare B,0,365.0,321.0,298.0,192.0,217.0,208.0,187.0,302.7142857142857,54.3252988508868,250.64285714285714,72.36298155065887,231.26666666666668,67.37129918609952,254.74444444444444,78.59747560218587,4,10,10,41,0,4,1.0,1.0,1378
2025-10-11,1,Saturday,445,1263,9093,3455,2605533,Skincare B,0,364.0,365.0,321.0,256.0,265.0,247.0,279.0,329.7142857142857,71.49292339272598,263.5,89.15306630043159,232.66666666666666,71.38015436227043,254.72222222222223,78.5427712546136,5,11,10,41,1,4,1.0,1.0,1379
2025-10-12,1,Sunday,434,1231,8575,3564,2399293,Skincare B,0,445.0,364.0,365.0,216.0,240.0,237.0,215.0,360.85714285714283,60.30872952685189,277.35714285714283,99.67532457770214,240.9,79.69223126590116,256.06666666666666,80.56120570825972,6,12,10,41,1,4,1.0,1.0,1380
2025-10-13,1,Monday,320,907,6562,2267,1754874,Probiotic G,0,434.0,445.0,364.0,299.0,133.0,177.0,152.0,363.85714285714283,57.15892631202042,290.7142857142857,90.99402226471831,242.26666666666668,80.713171737666,255.65555555555557,80.13361890555906,0,13,10,42,0,4,1.0,0.0,1381
2025-10-14,0,Tuesday,208,589,4207,1884,1153437,Supplement A,0,320.0,434.0,445.0,298.0,156.0,176.0,200.0,351.0,80.00000000000071,294.42857142857144,85.99616653863491,242.03333333333333,80.80478106942748,254.0222222222222,79.58219237568696,1,14,10,42,0,4,1.0,0.0,1382
2025-10-15,0,Wednesday,208,591,4974,1921,1340692,Detox I,0,208.0,320.0,434.0,321.0,209.0,176.0,166.0,334.85714285714283,96.716817860923,294.35714285714283,86.07296291551091,243.9,79.28575555850307,251.92222222222222,78.24941795781344,2,15,10,42,0,4,0.0,0.0,1383
2025-10-16,0,Thursday,165,468,3813,2366,1265491,Herbal D,0,208.0,208.0,320.0,365.0,195.0,194.0,195.0,306.2857142857143,114.27556502553307,292.2142857142857,89.05847566577847,242.73333333333332,80.20617111580265,251.32222222222222,78.71036763053725,3,16,10,42,0,4,0.0,0.0,1384
2025-10-17,0,Friday,232,659,4114,2465,1357912,Protein E,0,165.0,208.0,208.0,364.0,192.0,217.0,208.0,287.42857142857144,114.05533327126402,295.07142857142856,86.19161505328971,244.93333333333334,78.923766506295,251.11111111111111,78.73671736663209,4,17,10,42,0,4,0.0,0.0,1385
